age,capital_gain,capital_loss,education,final_weight,hours_worked_per_week,marital_status,native_country,occupation,race,relationship,is_male,workclass,over_threshold
49,0.0,0.0,10,157991,40,Divorced,United-States,Adm-clerical,Black,Unmarried,False,Private,0
32,0.0,0.0,10,329993,50,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
45,0.0,0.0,9,162958,35,Separated,United-States,Other-service,White,Not-in-family,False,Private,0
21,0.0,0.0,10,212661,30,Never-married,United-States,?,White,Own-child,False,?,0
23,0.0,0.0,13,67311,40,Never-married,Canada,Exec-managerial,White,Own-child,False,Private,0
58,0.0,0.0,7,215190,20,Married-civ-spouse,United-States,Other-service,White,Husband,True,Private,0
29,0.0,0.0,9,116207,65,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-not-inc,1
26,0.0,0.0,9,163189,40,Never-married,United-States,Sales,White,Own-child,True,Self-emp-not-inc,0
53,0.0,0.0,4,247651,56,Divorced,United-States,Machine-op-inspct,Black,Unmarried,False,Private,0
31,0.0,0.0,9,96480,50,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,0
41,0.0,0.0,9,242804,40,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,1
33,0.0,0.0,10,454717,40,Separated,United-States,Other-service,White,Not-in-family,True,Private,0
46,0.0,0.0,6,216647,20,Divorced,United-States,Protective-serv,White,Unmarried,False,Local-gov,0
40,0.0,0.0,9,199031,40,Married-civ-spouse,Mexico,Machine-op-inspct,White,Husband,True,Private,0
59,0.0,0.0,13,227856,37,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
47,0.0,0.0,10,201127,50,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
60,0.0,0.0,14,165792,8,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,State-gov,0
62,0.0,0.0,4,101582,35,Widowed,United-States,Machine-op-inspct,White,Unmarried,False,Private,0
18,0.0,1602.0,7,238867,40,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0
33,0.0,0.0,9,194901,45,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
44,0.0,1887.0,14,117012,40,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Local-gov,1
54,4386.0,0.0,14,242606,45,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-not-inc,1
59,0.0,0.0,9,181070,40,Married-civ-spouse,England,Sales,White,Husband,True,Self-emp-not-inc,1
52,0.0,1876.0,14,295826,50,Divorced,United-States,Prof-specialty,White,Unmarried,False,State-gov,0
17,0.0,0.0,7,129396,26,Never-married,United-States,Sales,White,Other-relative,False,Private,0
70,0.0,0.0,9,111712,22,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,0
64,99999.0,0.0,15,185912,35,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-inc,1
56,0.0,0.0,10,187355,40,Divorced,United-States,Sales,White,Unmarried,False,Private,0
55,0.0,0.0,12,111130,40,Divorced,United-States,Adm-clerical,Asian-Pac-Islander,Own-child,True,State-gov,0
45,0.0,0.0,9,251786,37,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Local-gov,0
50,0.0,0.0,14,185354,35,Divorced,United-States,Exec-managerial,White,Not-in-family,False,Private,0
30,0.0,0.0,9,140869,40,Never-married,United-States,Other-service,White,Unmarried,False,Private,0
20,0.0,0.0,10,117789,10,Never-married,United-States,Sales,White,Own-child,False,Private,0
28,2176.0,0.0,3,126743,52,Never-married,Mexico,Other-service,White,Other-relative,True,Private,0
50,0.0,0.0,6,93730,60,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
28,0.0,0.0,10,119793,40,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0
67,6418.0,0.0,9,123393,58,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Self-emp-not-inc,1
43,0.0,0.0,6,361280,42,Married-civ-spouse,China,Craft-repair,Asian-Pac-Islander,Husband,True,Private,0
62,0.0,0.0,6,148113,40,Married-civ-spouse,United-States,Craft-repair,Black,Husband,True,Private,0
37,0.0,0.0,12,215419,25,Married-civ-spouse,United-States,Other-service,White,Wife,False,Private,0
35,0.0,0.0,10,365739,40,Never-married,United-States,?,White,Own-child,True,?,0
29,0.0,0.0,10,162312,45,Never-married,South,Exec-managerial,Asian-Pac-Islander,Own-child,True,Self-emp-not-inc,0
90,0.0,0.0,10,225063,10,Never-married,South,?,Asian-Pac-Islander,Own-child,True,?,0
47,0.0,0.0,11,214800,40,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
23,0.0,0.0,9,202416,30,Never-married,United-States,Sales,White,Not-in-family,False,Private,0
52,0.0,0.0,10,166419,37,Divorced,United-States,Adm-clerical,Black,Not-in-family,False,Private,0
47,0.0,0.0,16,54887,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,State-gov,1
61,0.0,0.0,8,63526,52,Never-married,United-States,?,Black,Not-in-family,True,?,0
48,0.0,0.0,6,112860,35,Married-civ-spouse,United-States,?,Black,Wife,False,?,0
36,0.0,0.0,11,331395,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0
26,0.0,0.0,12,224045,36,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,0
52,0.0,1740.0,10,191529,60,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0
42,0.0,0.0,9,209301,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-not-inc,0
19,0.0,0.0,9,131615,40,Never-married,United-States,Machine-op-inspct,White,Own-child,True,Private,0
17,0.0,0.0,8,174120,15,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Self-emp-not-inc,0
33,3325.0,0.0,9,460408,50,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
26,0.0,0.0,9,270276,40,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,0
48,0.0,0.0,9,101684,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
40,0.0,1977.0,12,207578,60,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,1
44,15024.0,0.0,16,109912,32,Married-civ-spouse,United-States,Exec-managerial,White,Wife,False,Private,1
25,0.0,0.0,9,462869,40,Never-married,Mexico,Handlers-cleaners,White,Other-relative,True,Private,0
59,0.0,0.0,10,109015,38,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,1
37,0.0,0.0,9,28887,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,State-gov,1
26,0.0,0.0,9,34803,40,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Private,0
29,0.0,0.0,10,227890,40,Divorced,United-States,Machine-op-inspct,Black,Not-in-family,True,Private,0
31,0.0,0.0,9,176244,35,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Private,0
36,0.0,0.0,14,150104,40,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Private,1
32,0.0,0.0,13,167063,40,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,0
74,0.0,0.0,2,91488,20,Married-civ-spouse,United-States,Transport-moving,Black,Husband,True,Private,0
42,0.0,0.0,10,77373,38,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
43,0.0,1876.0,13,81243,40,Divorced,United-States,Tech-support,White,Not-in-family,True,Private,0
23,0.0,0.0,9,220168,25,Never-married,Jamaica,Sales,Black,Other-relative,False,Private,0
23,0.0,0.0,10,110128,40,Never-married,United-States,Other-service,White,Own-child,True,State-gov,0
45,0.0,0.0,11,187581,40,Married-civ-spouse,United-States,Protective-serv,White,Husband,True,State-gov,0
20,0.0,0.0,9,406641,30,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,0
50,0.0,1887.0,13,128143,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
29,0.0,0.0,11,128553,40,Never-married,United-States,Adm-clerical,Black,Unmarried,False,Federal-gov,0
19,0.0,0.0,6,222866,40,Never-married,United-States,Farming-fishing,White,Other-relative,True,Private,0
47,0.0,0.0,5,178309,50,Never-married,United-States,Other-service,White,Unmarried,False,Private,0
62,0.0,0.0,9,77884,40,Married-civ-spouse,Philippines,Sales,Asian-Pac-Islander,Husband,True,Private,0
25,0.0,0.0,14,135645,20,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
21,0.0,0.0,9,572285,20,Never-married,United-States,Other-service,White,Other-relative,False,Private,0
21,0.0,0.0,10,229826,20,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
49,0.0,0.0,9,191320,24,Divorced,United-States,Other-service,White,Not-in-family,False,Private,0
21,0.0,0.0,10,349365,15,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0
36,0.0,0.0,13,255454,40,Never-married,United-States,Protective-serv,Black,Not-in-family,True,Local-gov,0
33,0.0,0.0,8,110592,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
32,0.0,0.0,9,26803,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
52,0.0,0.0,11,400004,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
36,3103.0,0.0,13,131239,45,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
50,0.0,0.0,14,83311,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
18,0.0,0.0,7,216284,20,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0
22,0.0,0.0,9,27881,45,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
52,0.0,0.0,16,289436,60,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-not-inc,1
33,0.0,0.0,9,23871,30,Divorced,United-States,Other-service,White,Unmarried,False,Private,0
32,0.0,0.0,12,123253,42,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
48,14084.0,0.0,9,148995,45,Widowed,United-States,Exec-managerial,White,Not-in-family,True,Private,1
56,0.0,0.0,15,282023,45,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
59,0.0,0.0,9,147098,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
42,0.0,0.0,10,165981,60,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-inc,0
50,0.0,0.0,13,105010,45,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,1
46,0.0,0.0,9,319163,40,Married-civ-spouse,United-States,Craft-repair,Black,Husband,True,Private,0
55,0.0,0.0,13,201229,8,Divorced,United-States,Sales,White,Not-in-family,False,Private,0
51,4787.0,0.0,14,76044,35,Divorced,Mexico,Prof-specialty,Other,Unmarried,True,Private,1
59,0.0,0.0,13,105866,30,Married-civ-spouse,United-States,Protective-serv,Black,Husband,True,Local-gov,0
24,0.0,0.0,10,155818,40,Never-married,United-States,Sales,White,Own-child,False,Private,0
37,0.0,0.0,9,269722,38,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0
21,0.0,0.0,10,24008,35,Never-married,United-States,Craft-repair,White,Own-child,True,State-gov,0
29,0.0,0.0,10,138332,6,Married-civ-spouse,United-States,Adm-clerical,White,Own-child,False,Private,0
19,0.0,0.0,9,124265,50,Never-married,United-States,Sales,White,Own-child,True,Private,0
46,0.0,0.0,15,201865,60,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-inc,1
30,0.0,0.0,11,203034,40,Married-spouse-absent,United-States,Craft-repair,White,Not-in-family,True,Private,0
46,0.0,0.0,12,140782,50,Divorced,United-States,Prof-specialty,White,Not-in-family,False,Private,0
38,99999.0,0.0,14,227945,65,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
48,0.0,0.0,12,332884,40,Divorced,United-States,Craft-repair,White,Not-in-family,True,Private,0
42,0.0,0.0,9,340885,44,Divorced,United-States,Farming-fishing,White,Not-in-family,True,Private,0
40,0.0,0.0,13,118853,60,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0
62,0.0,0.0,9,159474,50,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
24,0.0,0.0,10,300584,45,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
67,0.0,0.0,6,112318,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-inc,0
36,0.0,0.0,13,74791,60,Married-civ-spouse,?,Sales,White,Wife,True,Private,0
18,0.0,0.0,10,145005,20,Never-married,United-States,Other-service,White,Own-child,True,Private,0
39,0.0,0.0,9,242922,35,Never-married,United-States,Tech-support,Black,Not-in-family,True,Private,0
49,0.0,0.0,9,174274,80,Widowed,United-States,?,White,Not-in-family,False,?,0
24,0.0,0.0,13,322658,40,Never-married,United-States,Exec-managerial,White,Not-in-family,False,State-gov,0
41,0.0,0.0,12,160893,45,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,0
35,0.0,1887.0,14,185556,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
65,0.0,0.0,9,179985,40,Divorced,United-States,Adm-clerical,White,Not-in-family,False,Federal-gov,0
43,0.0,0.0,10,316820,84,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,0
18,0.0,0.0,8,311795,20,Never-married,United-States,Sales,Black,Own-child,False,Private,0
30,0.0,0.0,9,258170,40,Divorced,United-States,Adm-clerical,White,Not-in-family,False,Private,0
50,0.0,0.0,13,187830,50,Never-married,United-States,Exec-managerial,White,Not-in-family,True,Private,1
26,0.0,0.0,6,102541,40,Never-married,United-States,?,Amer-Indian-Eskimo,Unmarried,False,?,0
37,15024.0,0.0,11,262278,45,Married-civ-spouse,United-States,Exec-managerial,Black,Husband,True,Private,1
50,0.0,0.0,4,204518,40,Divorced,United-States,Craft-repair,White,Not-in-family,True,Private,0
45,0.0,0.0,10,125933,40,Divorced,United-States,Adm-clerical,Black,Unmarried,False,Local-gov,0
34,0.0,0.0,10,189843,40,Married-civ-spouse,United-States,Protective-serv,White,Husband,True,State-gov,0
18,0.0,0.0,10,183011,15,Never-married,Haiti,Other-service,Black,Own-child,False,Private,0
29,0.0,0.0,10,202182,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
31,0.0,0.0,13,341672,60,Married-civ-spouse,India,Adm-clerical,Asian-Pac-Islander,Husband,True,Private,0
27,0.0,0.0,13,430672,55,Never-married,United-States,Prof-specialty,White,Not-in-family,True,Private,0
53,0.0,0.0,13,130143,45,Divorced,United-States,Sales,White,Not-in-family,True,Private,0
30,0.0,0.0,13,226013,40,Never-married,United-States,Prof-specialty,Black,Not-in-family,True,Private,0
32,0.0,0.0,4,175878,35,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
19,0.0,0.0,9,305834,40,Never-married,United-States,Other-service,White,Not-in-family,False,Private,0
59,0.0,0.0,14,186308,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,State-gov,0
25,0.0,0.0,13,262818,35,Never-married,Guatemala,Prof-specialty,White,Own-child,True,Local-gov,0
52,0.0,0.0,9,209642,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,1
40,0.0,0.0,9,163342,70,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,0
55,0.0,0.0,6,174478,29,Never-married,United-States,Other-service,White,Not-in-family,True,Private,0
18,0.0,0.0,9,423024,20,Never-married,United-States,Other-service,White,Not-in-family,True,Private,0
59,0.0,0.0,15,253062,55,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-inc,1
59,0.0,1977.0,13,170104,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
43,0.0,0.0,9,263502,40,Divorced,United-States,Adm-clerical,White,Not-in-family,True,Federal-gov,0
37,0.0,0.0,13,52870,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0
22,0.0,0.0,10,263970,28,Never-married,United-States,?,White,Not-in-family,False,?,0
54,0.0,0.0,9,156003,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
37,0.0,0.0,13,108320,45,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Local-gov,1
37,0.0,2415.0,13,30529,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-inc,1
31,0.0,0.0,9,118966,18,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0
34,0.0,0.0,12,196266,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
24,4101.0,0.0,9,556660,50,Never-married,United-States,Exec-managerial,White,Other-relative,True,Private,0
73,0.0,0.0,9,144872,25,Married-civ-spouse,Canada,?,White,Husband,True,?,0
20,0.0,0.0,9,174685,40,Never-married,United-States,Other-service,White,Own-child,True,Private,0
57,7688.0,0.0,8,548256,40,Married-civ-spouse,United-States,Transport-moving,Black,Husband,True,Private,1
61,0.0,1902.0,15,284710,45,Married-civ-spouse,Columbia,Prof-specialty,White,Husband,True,Private,1
60,0.0,0.0,6,116746,40,Married-civ-spouse,United-States,?,White,Husband,True,?,0
46,0.0,0.0,12,165484,44,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,1
32,0.0,0.0,9,282622,28,Divorced,United-States,?,White,Unmarried,False,?,0
30,0.0,0.0,9,348592,40,Separated,United-States,Other-service,White,Not-in-family,True,Private,0
46,0.0,0.0,13,136878,40,Never-married,United-States,Prof-specialty,White,Not-in-family,True,State-gov,0
17,0.0,0.0,7,224073,20,Never-married,United-States,Sales,White,Own-child,True,Private,0
46,0.0,0.0,13,481258,45,Married-civ-spouse,United-States,Adm-clerical,White,Husband,True,Local-gov,1
25,0.0,0.0,13,234263,40,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
32,0.0,0.0,13,288273,70,Married-civ-spouse,Mexico,Craft-repair,White,Husband,True,Private,0
67,0.0,0.0,9,222362,2,Married-civ-spouse,United-States,?,White,Husband,True,?,1
19,0.0,0.0,5,232261,40,Never-married,United-States,Other-service,White,Own-child,True,Private,0
43,0.0,0.0,13,95634,45,Married-civ-spouse,?,Other-service,Asian-Pac-Islander,Wife,False,Private,0
40,0.0,0.0,9,225165,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-inc,0
35,0.0,0.0,9,342768,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
34,7443.0,0.0,9,212064,35,Separated,United-States,Adm-clerical,White,Unmarried,False,Private,0
65,0.0,0.0,9,172348,20,Widowed,United-States,Adm-clerical,White,Unmarried,False,State-gov,0
30,0.0,0.0,13,178841,40,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Private,0
43,0.0,0.0,9,206833,45,Separated,United-States,Handlers-cleaners,Black,Unmarried,False,Private,0
65,0.0,0.0,3,90907,40,Married-civ-spouse,United-States,Other-service,Asian-Pac-Islander,Husband,True,Private,0
29,0.0,0.0,11,211299,45,Never-married,United-States,Sales,Black,Not-in-family,True,Private,0
