age,capital_gain,capital_loss,education,final_weight,hours_worked_per_week,marital_status,native_country,occupation,race,relationship,is_male,workclass,over_threshold,capital_gain_log1p,capital_loss_log1p,final_weight_log1p,native_country_frequency
48,0.0,1977.0,13,216414,70,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,0.0,7.589841512182657,12.284953139633545,0.8937728937728938
33,0.0,0.0,13,272411,40,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Private,0,0.0,0.0,12.515070905150631,0.8937728937728938
59,0.0,0.0,13,105866,30,Married-civ-spouse,United-States,Protective-serv,Black,Husband,True,Local-gov,0,0.0,0.0,11.56993886829666,0.8937728937728938
23,0.0,0.0,9,231866,38,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0,0.0,0.0,12.353919210400942,0.8937728937728938
25,0.0,0.0,9,136357,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Local-gov,0,0.0,0.0,11.823039059086488,0.8937728937728938
31,0.0,0.0,9,113364,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1,0.0,0.0,11.638367980660743,0.8937728937728938
30,0.0,0.0,11,176862,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0,0.0,0.0,12.083130700555127,0.8937728937728938
50,0.0,0.0,13,105010,45,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,1,0.0,0.0,11.561820385557278,0.8937728937728938
29,0.0,0.0,13,211482,50,Never-married,United-States,Prof-specialty,White,Not-in-family,True,Private,1,0.0,0.0,12.261899895987375,0.8937728937728938
41,0.0,0.0,9,169628,40,Married-civ-spouse,?,Machine-op-inspct,Black,Wife,False,Private,0,0.0,0.0,12.041368978288757,0.0115995115995116
63,0.0,0.0,13,109849,21,Never-married,United-States,Prof-specialty,Black,Not-in-family,False,Local-gov,0,0.0,0.0,11.606871077812757,0.8937728937728938
34,0.0,0.0,12,234096,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,1,0.0,0.0,12.36349083836058,0.8937728937728938
19,0.0,0.0,10,466458,20,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0,0.0,0.0,13.052925406875493,0.8937728937728938
35,0.0,0.0,7,348771,36,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-not-inc,0,0.0,0.0,12.762173692565375,0.8937728937728938
35,0.0,0.0,10,259727,55,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0,0.0,0.0,12.467390208550626,0.8937728937728938
44,0.0,0.0,13,308027,40,Divorced,United-States,Exec-managerial,Black,Not-in-family,False,Federal-gov,0,0.0,0.0,12.63794596691464,0.8937728937728938
42,0.0,0.0,13,96115,40,Separated,United-States,Other-service,White,Not-in-family,True,Private,0,0.0,0.0,11.473311074336136,0.8937728937728938
59,0.0,0.0,9,148844,40,Divorced,United-States,Machine-op-inspct,White,Not-in-family,False,Private,0,0.0,0.0,11.910660775016451,0.8937728937728938
29,0.0,0.0,9,264961,45,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0,0.0,0.0,12.487341698459723,0.8937728937728938
24,0.0,0.0,11,157332,40,Divorced,United-States,Tech-support,White,Not-in-family,False,Private,0,0.0,0.0,11.96611985725327,0.8937728937728938
41,0.0,0.0,11,254630,80,Divorced,United-States,?,White,Not-in-family,True,?,0,0.0,0.0,12.44757071731628,0.8937728937728938
51,0.0,0.0,9,103803,50,Married-civ-spouse,United-States,Machine-op-inspct,Black,Husband,True,Private,0,0.0,0.0,11.550259784616918,0.8937728937728938
39,0.0,0.0,10,184964,40,Divorced,United-States,Adm-clerical,White,Not-in-family,True,Federal-gov,1,0.0,0.0,12.12792189697274,0.8937728937728938
31,0.0,0.0,9,118941,35,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0,0.0,0.0,11.686391258320153,0.8937728937728938
70,0.0,0.0,9,111712,22,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,0,0.0,0.0,11.6236883614545,0.8937728937728938
35,0.0,0.0,13,226916,40,Widowed,United-States,Adm-clerical,White,Not-in-family,True,Federal-gov,1,0.0,0.0,12.332339590834867,0.8937728937728938
20,114.0,0.0,5,59948,20,Never-married,United-States,Adm-clerical,Black,Unmarried,False,Private,0,4.74493212836325,0.0,11.001249479749399,0.8937728937728938
34,0.0,0.0,9,236543,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0,0.0,0.0,12.373889516121247,0.8937728937728938
28,0.0,0.0,9,137898,35,Divorced,United-States,Adm-clerical,White,Not-in-family,False,Private,0,0.0,0.0,11.834276812123482,0.8937728937728938
35,0.0,0.0,13,166416,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,0.0,0.0,12.022251965612453,0.8937728937728938
48,0.0,0.0,6,207848,40,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Private,0,0.0,0.0,12.244567133507314,0.8937728937728938
42,0.0,0.0,9,221172,40,Divorced,United-States,Craft-repair,White,Not-in-family,True,Self-emp-not-inc,0,0.0,0.0,12.306700479697387,0.8937728937728938
23,0.0,0.0,10,33884,40,Separated,United-States,Sales,White,Unmarried,False,Private,0,0.0,0.0,10.430727717570214,0.8937728937728938
40,0.0,0.0,10,303291,35,Married-civ-spouse,United-States,Other-service,White,Wife,False,Private,0,0.0,0.0,12.622451316803913,0.8937728937728938
25,0.0,1726.0,13,122489,60,Never-married,United-States,Exec-managerial,White,Own-child,False,Private,0,0.0,7.454141078146678,11.715784672981732,0.8937728937728938
49,0.0,0.0,5,192203,40,Married-civ-spouse,__RARE__,Craft-repair,White,Husband,True,Self-emp-not-inc,0,0.0,0.0,12.166312586956296,0.0
31,0.0,0.0,10,171184,40,Divorced,__RARE__,Exec-managerial,White,Not-in-family,False,Private,0,0.0,0.0,12.05050012202877,0.0
17,0.0,0.0,6,158762,16,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0,0.0,0.0,11.975167803165935,0.8937728937728938
48,0.0,0.0,9,222478,20,Married-civ-spouse,United-States,?,White,Husband,True,?,0,0.0,0.0,12.312587994111697,0.8937728937728938
52,0.0,0.0,10,174767,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,0.0,0.0,12.071214659083324,0.8937728937728938
28,0.0,0.0,9,125442,40,Divorced,United-States,Craft-repair,White,Own-child,True,Self-emp-not-inc,0,0.0,0.0,11.739606751114582,0.8937728937728938
34,0.0,0.0,13,169708,40,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Local-gov,1,0.0,0.0,12.041840484583261,0.8937728937728938
44,0.0,0.0,9,102238,40,Divorced,United-States,Craft-repair,White,Unmarried,True,Federal-gov,0,0.0,0.0,11.53506848865586,0.8937728937728938
29,0.0,0.0,10,190330,10,Never-married,United-States,Other-service,White,Own-child,False,Local-gov,0,0.0,0.0,12.156519940700496,0.8937728937728938
18,594.0,0.0,8,198616,20,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0,6.38856140554563,0.0,12.199133626124167,0.8937728937728938
29,4386.0,0.0,9,288229,45,Married-civ-spouse,United-States,Tech-support,Asian-Pac-Islander,Wife,False,Private,1,8.386400901166214,0.0,12.571514051509018,0.8937728937728938
23,0.0,0.0,10,27776,24,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0,0.0,0.0,10.231963619116156,0.8937728937728938
17,0.0,0.0,7,129396,26,Never-married,United-States,Sales,White,Other-relative,False,Private,0,0.0,0.0,11.770640476854375,0.8937728937728938
90,0.0,0.0,10,225063,10,Never-married,__RARE__,?,Asian-Pac-Islander,Own-child,True,?,0,0.0,0.0,12.32414008518435,0.0
33,0.0,0.0,4,280923,40,Married-civ-spouse,Mexico,Handlers-cleaners,White,Husband,True,Private,0,0.0,0.0,12.545839449100816,0.02197802197802198
36,0.0,0.0,10,223020,20,Divorced,United-States,Other-service,Black,Unmarried,False,State-gov,0,0.0,0.0,12.31502121641209,0.8937728937728938
24,0.0,0.0,9,161638,40,Married-civ-spouse,__RARE__,Machine-op-inspct,White,Not-in-family,False,Private,0,0.0,0.0,11.993120732585794,0.0
21,0.0,0.0,9,80680,64,Never-married,United-States,Other-service,White,Not-in-family,False,Private,0,0.0,0.0,11.298258386636848,0.8937728937728938
36,0.0,0.0,9,191754,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0,0.0,0.0,12.163973794508836,0.8937728937728938
42,0.0,0.0,10,118494,44,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1,0.0,0.0,11.6826260445743,0.8937728937728938
74,0.0,0.0,5,95630,10,Married-civ-spouse,United-States,?,White,Husband,True,?,0,0.0,0.0,11.468252314258486,0.8937728937728938
36,15024.0,0.0,9,61778,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,1,9.617470759403409,0.0,11.031318779873457,0.8937728937728938
48,0.0,0.0,10,136455,16,Divorced,United-States,Sales,White,Not-in-family,False,Private,0,0.0,0.0,11.82375749732071,0.8937728937728938
19,0.0,0.0,9,414871,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0,0.0,0.0,12.935725317902428,0.8937728937728938
63,0.0,0.0,9,102412,40,Divorced,United-States,Sales,White,Not-in-family,False,Private,0,0.0,0.0,11.536768936654678,0.8937728937728938
59,6849.0,0.0,10,241297,40,Widowed,United-States,Farming-fishing,White,Not-in-family,False,Self-emp-not-inc,0,8.83200393125627,0.0,12.393787963141145,0.8937728937728938
36,0.0,0.0,9,266347,43,Never-married,United-States,Craft-repair,White,Not-in-family,True,Private,0,0.0,0.0,12.492559003400114,0.8937728937728938
68,0.0,0.0,16,89011,50,Married-civ-spouse,__RARE__,Prof-specialty,White,Husband,True,Self-emp-not-inc,0,0.0,0.0,11.396526471086007,0.0
31,0.0,0.0,9,241885,45,Never-married,United-States,Farming-fishing,White,Unmarried,True,Private,0,0.0,0.0,12.396221819768265,0.8937728937728938
34,0.0,0.0,9,117983,40,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,0,0.0,0.0,11.67830430103387,0.8937728937728938
50,0.0,0.0,9,32372,30,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,0,0.0,0.0,10.385080021031843,0.8937728937728938
60,0.0,0.0,9,208915,40,Widowed,__RARE__,Craft-repair,Asian-Pac-Islander,Other-relative,False,Private,0,0.0,0.0,12.249687536282321,0.0
40,3411.0,0.0,10,169262,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0,8.13505390861157,0.0,12.039208997278298,0.8937728937728938
60,4934.0,0.0,11,237317,40,Divorced,United-States,Prof-specialty,White,Unmarried,True,Federal-gov,1,8.504107951867582,0.0,12.377156292897325,0.8937728937728938
37,0.0,0.0,10,107302,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1,0.0,0.0,11.583411887221422,0.8937728937728938
44,0.0,0.0,13,63042,50,Divorced,United-States,Exec-managerial,White,Own-child,False,Private,1,0.0,0.0,11.051572312231935,0.8937728937728938
43,0.0,0.0,9,141327,40,Divorced,United-States,Machine-op-inspct,White,Not-in-family,False,Private,0,0.0,0.0,11.858838708984914,0.8937728937728938
30,0.0,0.0,14,211654,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,1,0.0,0.0,12.262712869577424,0.8937728937728938
46,0.0,0.0,13,180532,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1,0.0,0.0,12.103668865529295,0.8937728937728938
46,0.0,1977.0,13,129007,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1,0.0,7.589841512182657,11.767629696924804,0.8937728937728938
48,0.0,0.0,6,112860,35,Married-civ-spouse,United-States,?,Black,Wife,False,?,0,0.0,0.0,11.633912252019053,0.8937728937728938
44,0.0,0.0,10,208606,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,1,0.0,0.0,12.248207378032763,0.8937728937728938
30,0.0,0.0,10,247444,40,Married-civ-spouse,__RARE__,Machine-op-inspct,White,Husband,True,Private,0,0.0,0.0,12.418943614073644,0.0
52,0.0,0.0,9,168539,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Federal-gov,1,0.0,0.0,12.034928389326344,0.8937728937728938
49,0.0,0.0,9,200471,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-not-inc,0,0.0,0.0,12.208429865103852,0.8937728937728938
33,0.0,0.0,13,156464,50,Never-married,United-States,Sales,White,Not-in-family,True,Private,1,0.0,0.0,11.960587621778181,0.8937728937728938
47,0.0,0.0,9,211123,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Federal-gov,0,0.0,0.0,12.260200917568392,0.8937728937728938
59,0.0,0.0,4,515712,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0,0.0,0.0,13.15330568817585,0.8937728937728938
32,0.0,1977.0,13,86150,40,Married-civ-spouse,United-States,Exec-managerial,Asian-Pac-Islander,Wife,False,Federal-gov,1,0.0,7.589841512182657,11.363856849549764,0.8937728937728938
46,0.0,0.0,5,216666,40,Married-civ-spouse,__RARE__,Machine-op-inspct,White,Husband,True,Private,0,0.0,0.0,12.286116891664065,0.0
26,0.0,0.0,9,163189,40,Never-married,United-States,Sales,White,Own-child,True,Self-emp-not-inc,0,0.0,0.0,12.00267044512498,0.8937728937728938
33,0.0,0.0,9,163392,48,Married-civ-spouse,United-States,Prof-specialty,Amer-Indian-Eskimo,Husband,True,Private,1,0.0,0.0,12.003913620833112,0.8937728937728938
29,0.0,0.0,11,29261,50,Never-married,United-States,Machine-op-inspct,White,Not-in-family,True,Private,0,0.0,0.0,10.284045024938107,0.8937728937728938
60,0.0,0.0,10,297261,15,Widowed,United-States,Sales,White,Not-in-family,False,Private,0,0.0,0.0,12.602369183797052,0.8937728937728938
35,0.0,0.0,13,32126,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0,0.0,0.0,10.377452077068984,0.8937728937728938
36,0.0,0.0,13,180752,40,Never-married,United-States,Protective-serv,Black,Unmarried,False,State-gov,0,0.0,0.0,12.104886737393647,0.8937728937728938
25,0.0,0.0,9,160445,40,Divorced,United-States,Craft-repair,White,Not-in-family,True,Private,0,0.0,0.0,11.98571271634255,0.8937728937728938
33,0.0,0.0,11,168782,40,Never-married,United-States,Craft-repair,White,Unmarried,True,Private,0,0.0,0.0,12.036369145171836,0.8937728937728938
48,0.0,0.0,9,101684,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0,0.0,0.0,11.529635078533175,0.8937728937728938
33,0.0,0.0,10,196963,60,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Self-emp-inc,0,0.0,0.0,12.190776249904182,0.8937728937728938
62,0.0,0.0,9,159474,50,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0,0.0,0.0,11.979642449110155,0.8937728937728938
38,0.0,0.0,9,423605,40,Married-civ-spouse,__RARE__,Craft-repair,White,Husband,True,Private,0,0.0,0.0,12.956559056915024,0.0
38,0.0,0.0,10,189614,40,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Local-gov,0,0.0,0.0,12.152750979597768,0.8937728937728938
33,0.0,0.0,10,88913,40,Never-married,United-States,Adm-clerical,Asian-Pac-Islander,Own-child,False,Federal-gov,0,0.0,0.0,11.395424889418234,0.8937728937728938
27,0.0,0.0,9,123302,40,Married-civ-spouse,__RARE__,Other-service,White,Husband,True,Private,0,0.0,0.0,11.722400019756687,0.0
35,0.0,0.0,13,308489,50,Married-civ-spouse,United-States,Sales,Black,Husband,True,Private,0,0.0,0.0,12.639444706891346,0.8937728937728938
55,0.0,0.0,13,141807,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,1,0.0,0.0,11.86222930897818,0.8937728937728938
21,0.0,0.0,9,351381,40,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0,0.0,0.0,12.769629229746435,0.8937728937728938
34,7443.0,0.0,9,212064,35,Separated,United-States,Adm-clerical,White,Unmarried,False,Private,0,8.915163617762142,0.0,12.264648110434402,0.8937728937728938
60,0.0,0.0,9,83861,40,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0,0.0,0.0,11.336927869712962,0.8937728937728938
40,0.0,0.0,9,377322,40,Married-civ-spouse,United-States,Craft-repair,Black,Husband,True,Private,1,0.0,0.0,12.840856863543165,0.8937728937728938
19,0.0,0.0,10,206751,30,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0,0.0,0.0,12.239275286357891,0.8937728937728938
49,0.0,0.0,12,225454,45,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1,0.0,0.0,12.325875861469795,0.8937728937728938
28,0.0,0.0,13,228043,48,Never-married,United-States,Sales,White,Not-in-family,False,Self-emp-not-inc,0,0.0,0.0,12.337293871774,0.8937728937728938
57,0.0,0.0,9,98466,16,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Self-emp-not-inc,0,0.0,0.0,11.49747674564593,0.8937728937728938
51,0.0,0.0,6,243631,40,Married-civ-spouse,United-States,Craft-repair,Amer-Indian-Eskimo,Husband,True,State-gov,0,0.0,0.0,12.403414169080513,0.8937728937728938
23,0.0,0.0,13,91189,20,Married-civ-spouse,United-States,Other-service,White,Husband,True,Private,0,0.0,0.0,11.420700520927712,0.8937728937728938
36,15024.0,0.0,9,170174,56,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1,9.617470759403409,0.0,12.044582598316152,0.8937728937728938
27,0.0,0.0,9,86153,40,Never-married,__RARE__,Tech-support,White,Unmarried,False,Private,0,0.0,0.0,11.363891671522431,0.0
38,0.0,0.0,9,48093,40,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0,0.0,0.0,10.780912708188415,0.8937728937728938
64,15024.0,0.0,16,71807,50,Married-civ-spouse,?,Prof-specialty,White,Husband,True,Self-emp-not-inc,1,9.617470759403409,0.0,11.181751169442313,0.0115995115995116
41,7688.0,0.0,13,352834,55,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1,8.94754601503218,0.0,12.773755804543356,0.8937728937728938
34,0.0,0.0,9,345705,45,Never-married,United-States,Craft-repair,White,Not-in-family,True,Self-emp-not-inc,1,0.0,0.0,12.753343981848195,0.8937728937728938
32,0.0,0.0,3,247328,40,Never-married,Mexico,Other-service,White,Not-in-family,True,Private,0,0.0,0.0,12.418474713112294,0.02197802197802198
34,0.0,0.0,6,112584,38,Divorced,United-States,Other-service,White,Unmarried,False,Private,0,0.0,0.0,11.63146377089376,0.8937728937728938
43,0.0,0.0,10,197397,6,Married-civ-spouse,__RARE__,Prof-specialty,__RARE__,Wife,False,Private,0,0.0,0.0,12.192977274217933,0.0
23,0.0,0.0,13,67311,40,Never-married,__RARE__,Exec-managerial,White,Own-child,False,Private,0,0.0,0.0,11.117093805830303,0.0
32,7688.0,0.0,13,173730,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,8.94754601503218,0.0,12.065263404929631,0.8937728937728938
37,0.0,0.0,6,239397,40,Married-civ-spouse,Mexico,Machine-op-inspct,White,Husband,True,Private,0,0.0,0.0,12.385882717852233,0.02197802197802198
36,0.0,0.0,9,465326,40,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0,0.0,0.0,13.050495663228538,0.8937728937728938
37,0.0,0.0,9,168496,10,Divorced,United-States,Handlers-cleaners,White,Own-child,True,Self-emp-not-inc,0,0.0,0.0,12.034673224461756,0.8937728937728938
36,0.0,0.0,11,133974,40,Divorced,United-States,Sales,White,Unmarried,False,Private,0,0.0,0.0,11.805408494363052,0.8937728937728938
80,0.0,0.0,15,148623,35,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1,0.0,0.0,11.909174905627301,0.8937728937728938
59,0.0,0.0,10,109015,38,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,1,0.0,0.0,11.599249939429656,0.8937728937728938
24,0.0,0.0,9,229773,40,Never-married,United-States,Machine-op-inspct,White,Own-child,True,Private,0,0.0,0.0,12.34485149613328,0.8937728937728938
24,4101.0,0.0,9,556660,50,Never-married,United-States,Exec-managerial,White,Other-relative,True,Private,0,8.319229938632326,0.0,13.229711716032297,0.8937728937728938
